a,b,c,receive_pell,receive_pell1,receive_pell2,receive_pell3,receive_pell4,receive_pell5,receive_pell6,receive_pell7,receive_pell8,receive_pell9,receive_pell10,receive_pell11,receive_pell12,receive_pell13,receive_pell14,receive_pell15,receive_pell16,receive_pell17,receive_pell18,receive_pell19,receive_pell20,receive_pell21,pell_avg,pell_avg1,pell_avg2,pell_avg3,pell_avg4,pell_avg5,pell_avg6,pell_avg7,pell_avg8,pell_avg9,pell_avg10,pell_avg11,pell_avg12,pell_avg13,pell_avg14,pell_avg15,pell_avg16,pell_avg17,pell_avg18,pell_avg19,pell_avg20,pell_avg21,pell_cost_1year,pell_cost_10year,receive_pell_baseline,receive_pell1_baseline,receive_pell2_baseline,receive_pell3_baseline,receive_pell4_baseline,receive_pell5_baseline,receive_pell6_baseline,receive_pell7_baseline,receive_pell8_baseline,receive_pell9_baseline,receive_pell10_baseline,receive_pell11_baseline,receive_pell12_baseline,receive_pell13_baseline,receive_pell14_baseline,receive_pell15_baseline,receive_pell16_baseline,receive_pell17_baseline,receive_pell18_baseline,receive_pell19_baseline,receive_pell20_baseline,receive_pell21_baseline,pell_avg_baseline,pell_avg1_baseline,pell_avg2_baseline,pell_avg3_baseline,pell_avg4_baseline,pell_avg5_baseline,pell_avg6_baseline,pell_avg7_baseline,pell_avg8_baseline,pell_avg9_baseline,pell_avg10_baseline,pell_avg11_baseline,pell_avg12_baseline,pell_avg13_baseline,pell_avg14_baseline,pell_avg15_baseline,pell_avg16_baseline,pell_avg17_baseline,pell_avg18_baseline,pell_avg19_baseline,pell_avg20_baseline,pell_avg21_baseline,pell_cost_1year_baseline,pell_cost_10year_baseline
9000,,,0.37596193,0.75769234,0.59006786,0.15838642,0.003356327,0.36951348,0.4755297,0.43783858,0.29381862,0.26484889,0.33409002,0.51730591,0.46531078,0.31243953,0.41976207,0.45340559,0.42726052,0.35586464,0.63055354,0.042467203,0.31586546,0.69680822,2200.7881,4961.2617,3603.5996,498.97092,5.0529838,2171.844,2838.4087,2443.2759,1872.1753,1440.6821,1587.5916,3062.8625,2408.7622,1824.8481,2277.322,2699.1978,2400.7529,1607.7247,3790.271,223.51984,1787.0594,4401.0522,40.92903931,409.29041,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9250,,,0.34815788,0.76855385,0.62288862,0.17201914,0.003868168,0.394463,0.44845292,0.43318021,0.33900547,0.27965453,0.31753227,0.53789324,0.43073869,0.29326093,0.40474874,0.40776271,0.40246746,0.38663739,0.70433462,0.03775961,0.30193511,0.65998751,2260.4941,5317.3174,3708.2756,513.90332,5.8696222,2259.51,2689.3496,2442.845,1905.7084,1389.2316,1777.9674,3123.6636,2627.1011,1825.6482,2613.656,2803.8037,2392.3982,1674.6956,3847.4622,265.19263,1871.0967,3846.8884,39.00124231,390.01242,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9500,,,0.37049082,0.68275225,0.57616889,0.17144457,0.004993078,0.4101761,0.47311988,0.41614699,0.29545611,0.25436094,0.35763958,0.47968039,0.42252111,0.29964948,0.45447642,0.41965774,0.42884138,0.33547467,0.68710566,0.04099787,0.31325188,0.70633739,2221.6414,5491.5444,3806.1738,526.88239,7.7550516,2041.3033,2986.6055,2716.5933,1986.0582,1605.0289,1964.3723,3426.4326,2637.7695,1798.8569,2440.9321,2841.4285,2664.4109,1885.2504,4361.9277,235.97639,1858.6871,4510.2852,48.08934383,480.89343,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
9750,,,0.4213641,0.65975088,0.59430552,0.21336089,0.005292046,0.37396112,0.48814148,0.42715853,0.33835283,0.27358848,0.33323106,0.5635497,0.40224057,0.29209045,0.40636614,0.45866531,0.41732174,0.34362024,0.62546694,0.044802003,0.32117257,0.61016607,2448.9866,5800.7144,3947.2913,614.70612,9.9292746,2333.7705,2612.5085,2716.9297,2119.8435,1524.3707,1714.2623,3383.8149,2570.9778,2189.8586,2729.3325,2673.8142,2964.4685,1993.1857,3998.0037,242.201,1993.9081,4257.6035,46.46880138,464.68802,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
10000,,,0.40401804,0.77194113,0.61680084,0.20336382,0.006422013,0.4242509,0.45982939,0.44865641,0.36318859,0.3038401,0.3325209,0.51142669,0.43471512,0.27745944,0.44010612,0.39556864,0.40296313,0.32948491,0.70651346,0.042826265,0.31258389,0.67535567,2493.8643,5405.9731,4203.6929,670.96259,9.4938593,2083.0669,3210.1289,2625.166,2198.7434,1843.807,2117.509,3687.7688,2978.5107,1895.4401,2811.7493,2830.9495,2577.7078,1993.5852,4561.7231,288.42163,1890.8248,4758.7549,49.34401005,493.44009,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0,1,0.18398958,0.54163617,0.014963293,0,0,0.18863125,0.24338415,0.18807271,0.13359877,0.1035779,0.13089734,0.29556039,0.22525746,0.14698705,0.1928923,0.16475134,0.16585085,0.16667692,0.36424011,0.02510619,0.11396145,0.44999999,324.81625,1069.4963,9.6628962,0,0,369.00897,421.82071,361.53195,214.15015,212.81619,211.63086,532.77875,404.08197,278.33624,384.90375,329.75748,284.52966,282.02466,712.54004,44.407852,209.39581,768.29865,6.072667754,60.726677,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0,1.5,0.25847399,0.66739684,0.14549147,0.001063063,0,0.26213977,0.3489846,0.2529451,0.19837235,0.1446621,0.1619671,0.38886508,0.30636343,0.20612994,0.28977454,0.24591514,0.22596771,0.23565601,0.4826965,0.029565614,0.14408459,0.55872935,420.36331,1300.3528,112.71357,0.76302761,0,459.9769,540.20331,452.58469,308.53436,304.06891,319.59247,725.77997,529.03076,347.13519,534.29303,492.23215,427.34625,381.13403,945.49915,55.413368,285.03046,989.40967,8.365114984,83.651154,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0,2,0.31025329,0.74334544,0.34512189,0.008725641,0,0.35235968,0.37711027,0.37846294,0.25033793,0.17518929,0.22284049,0.47540903,0.35257956,0.23994176,0.32863221,0.3279281,0.27024207,0.28948483,0.54835373,0.036106896,0.20172928,0.59880489,513.79626,1563.7866,363.27481,5.8697472,0,602.88531,658.3598,646.80457,449.88779,330.13419,392.79532,840.80072,660.15875,506.66449,618.20081,620.67767,514.69031,467.91095,1040.5503,66.851166,326.78622,1291.7361,11.39386632,113.93866,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0,2.5,0.36780345,0.75614607,0.54512841,0.049833432,5.46188E-05,0.39853922,0.38689595,0.38164809,0.25833258,0.20986085,0.26225662,0.48785549,0.39604288,0.28049475,0.36322919,0.39510965,0.35936597,0.35028714,0.64079589,0.036976308,0.26240703,0.64148033,646.98138,1640.9614,568.18451,29.514917,0.034830354,682.59167,875.11615,758.70648,516.77264,460.25278,465.5517,970.97443,807.33636,523.50006,721.77057,783.23804,623.48621,530.71606,1285.2207,69.3069,485.06729,1355.9265,11.22926676,112.29267,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0,3,0.38882533,0.76321781,0.61307693,0.12823591,0.000999098,0.42836261,0.41348287,0.43697444,0.31999665,0.2451314,0.31949303,0.53360343,0.41555938,0.29612783,0.39254308,0.42336047,0.36363146,0.39527282,0.66720259,0.044549063,0.27881896,0.61047596,763.66748,1912.7924,762.71979,95.642159,0.50762218,773.99542,853.04797,844.62793,555.67828,508.49698,613.75677,1101.2762,803.19641,629.46411,877.48724,807.40381,688.81421,563.14063,1305.2983,80.758934,533.33234,1575.6276,13.73424763,137.34248,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0,3.5,0.38219124,0.76610494,0.62177664,0.26362404,0.004248743,0.42465821,0.43536901,0.48575851,0.33304897,0.30971342,0.32937214,0.54394227,0.43177363,0.31824541,0.48142701,0.44746524,0.45484805,0.35473272,0.62463391,0.041969951,0.35884309,0.72692543,725.23926,1844.2959,1066.6707,192.5475,2.490453,757.922,925.79523,878.73254,660.65735,579.93616,686.4895,1078.6698,919.55688,705.44385,829.98688,1010.0184,774.35388,660.65277,1252.1919,83.776199,578.33478,1570.3329,16.64235968,166.4236,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0.5,1,0.18962547,0.62829036,0.018808324,0,0,0.20964871,0.25859889,0.19549322,0.13358034,0.10327433,0.12313364,0.3066175,0.21657214,0.14811137,0.201564,0.19157119,0.14959848,0.17867303,0.41070154,0.022954112,0.11290286,0.45153162,430.18857,1508.3862,17.648687,0,0,456.51028,617.75519,452.58707,297.4126,275.98993,322.24661,718.38629,494.68317,385.55887,539.13214,512.1947,438.05786,394.43616,916.04071,56.141506,280.96667,1042.5676,7.665265541,76.652657,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0.5,1.5,0.22416888,0.6349085,0.16876507,0.001001054,0,0.27104613,0.31586361,0.25799993,0.18635044,0.15425299,0.18299486,0.37519935,0.33329666,0.20501021,0.25570589,0.27490762,0.21618378,0.23380934,0.54688865,0.029492833,0.17946108,0.55937129,550.58527,1962.3566,162.79388,0.94192922,0,629.98273,780.81091,631.5755,389.92688,338.70438,387.44452,859.00342,727.16876,508.31644,631.69757,574.20959,538.32141,434.98386,1178.2632,68.575172,333.57117,1240.5962,11.17186411,111.71864,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0.5,2,0.32215336,0.73442954,0.34223923,0.010950167,2.01977E-05,0.30944353,0.38725564,0.32285887,0.25769052,0.2072954,0.22380067,0.47883624,0.40360004,0.23998447,0.36518064,0.28993183,0.32157892,0.30569658,0.52497542,0.038368884,0.20188615,0.66236812,648.57135,1908.4264,465.96918,7.427681,0.008072888,715.33966,790.02362,772.98706,527.61774,417.5957,454.34488,889.31378,826.13538,632.28577,675.47595,775.89465,654.16669,599.59686,1283.2948,86.134483,401.91998,1604.1772,12.8901872,128.90187,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0.5,2.5,0.33322045,0.65509087,0.54919565,0.051361497,9.51149E-05,0.35412875,0.46412179,0.40800297,0.28616396,0.23870459,0.28109294,0.45197502,0.41426501,0.28690797,0.41394812,0.40636861,0.36204413,0.32511204,0.60304558,0.035807673,0.25941724,0.62675107,736.54431,2209.6228,695.40308,39.465527,0.060501594,720.99933,893.24292,858.65002,550.82452,487.60135,591.62878,1089.1473,833.00458,610.58478,805.75458,938.75519,822.27344,639.16052,1432.1647,80.736794,490.28604,1611.3717,15.48394204,154.83942,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0.5,3,0.39804068,0.69393533,0.58951163,0.1486225,0.001233999,0.41778371,0.48360917,0.43264031,0.33592278,0.26055136,0.30440035,0.5655942,0.42766497,0.31937766,0.40316638,0.37640241,0.36972651,0.33055511,0.70265883,0.037413675,0.29899988,0.71676081,794.51367,1997.309,999.86572,108.05006,0.69940805,879.21838,1066.7236,845.95001,734.52838,546.53485,583.06995,1228.6726,999.50629,732.07739,951.73187,1043.9027,837.5174,708.90723,1356.2145,99.22084,634.90533,1795.6144,14.91731647,149.17317,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,0.5,3.5,0.41477647,0.65821189,0.56523055,0.27815208,0.004647294,0.39607996,0.50589746,0.48210573,0.38215593,0.28472739,0.31907207,0.49792022,0.48252499,0.29729709,0.41708705,0.4584935,0.45479375,0.42265159,0.70711112,0.044997912,0.32071954,0.66629702,857.77979,2266.6082,1159.6042,243.88028,2.9206042,925.99896,1114.0908,1083.5571,804.573,619.50641,657.21722,1191.5557,964.56,815.80884,1086.682,953.97266,945.77081,689.72852,1608.8516,98.971344,663.29456,1581.1067,15.71182426,157.11824,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1,1,0.52540964,0.7228266,0.64592081,0.54130465,0.59599352,0.48439401,0.56826091,0.57722527,0.49310017,0.48652783,0.51369441,0.64371425,0.5691911,0.35781711,0.51815248,0.68059307,0.66743535,0.45601273,0.72909677,0.044686921,0.48592478,0.69957507,1695.329,2238.9646,2125.6797,1763.1063,1698.8212,1198.0887,1599.1249,1580.7811,1783.1161,1561.5985,1788.9772,1881.1688,1501.0391,1250.173,1856.5497,2021.6354,2437.6987,1175.2168,2237.6047,152.612,1737.0897,2090.5928,33.71905189,337.19052,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1,1.5,0.23601235,0.73966402,0.18469571,0.001461792,0,0.26063186,0.35258541,0.31456983,0.20895992,0.16612835,0.1909357,0.40382537,0.32111171,0.20543957,0.28314489,0.27783445,0.22016583,0.26734194,0.51371592,0.031390551,0.15936391,0.62680918,700.2207,2163.8059,317.77509,2.0887041,0,655.50708,842.41907,779.45129,514.08246,431.88739,443.40942,1067.4242,887.25385,647.3866,706.91296,774.74579,654.43341,552.40619,1252.4756,91.271942,447.99295,1476.7832,13.34648564,133.46486,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1,2,0.32348838,0.66172332,0.39140582,0.012467368,2.06418E-05,0.36933723,0.39902785,0.33734223,0.25477573,0.19226092,0.21466345,0.49279746,0.40614825,0.23162413,0.31463075,0.35516351,0.28854567,0.27778843,0.64071935,0.038055465,0.23546907,0.6158545,773.12872,2269.47,698.08154,11.305326,0.007705739,710.49762,1086.8041,791.37915,589.93726,495.67361,579.77509,1117.3711,950.44135,679.24115,905.93127,928.78418,835.16821,629.25323,1481.2319,89.403572,530.37073,1855.9814,14.56897734,145.68977,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1,2.5,0.33410493,0.68375671,0.53585732,0.061149694,0.000114502,0.35423696,0.38764012,0.41203061,0.25958112,0.23327649,0.28149244,0.51551616,0.42438212,0.29747909,0.40731794,0.35275766,0.32835859,0.35364056,0.66580284,0.039879475,0.27482629,0.73209023,802.66272,2286.196,1070.9095,50.929039,0.080394723,833.68719,964.51709,881.98468,688.68372,598.9397,681.35248,1189.1335,1061.1644,688.8587,883.31976,976.72437,845.70422,737.51831,1642.3319,108.50448,615.48718,1826.6943,17.45322836,174.53229,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1,3,0.3593275,0.70660084,0.54919273,0.1576869,0.001157449,0.35730907,0.49850708,0.4222784,0.31121528,0.28370014,0.29558563,0.48328298,0.48758999,0.27595016,0.37365937,0.39101794,0.38977966,0.36581773,0.60237861,0.044575963,0.3144049,0.68280983,839.76257,2114.0784,1195.1189,146.0537,0.82608944,835.52991,1197.5231,1120.4626,705.39996,614.07312,788.42596,1216.7164,1138.0945,721.25879,1004.4783,1090.7704,962.05908,720.70508,1729.2134,108.68031,669.18616,1810.5792,18.46263344,184.62633,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1,3.5,0.42843336,0.75894016,0.69145077,0.26964277,0.005147936,0.38778555,0.43325219,0.4511672,0.32294172,0.31310534,0.38440189,0.5789752,0.43561295,0.32279059,0.45271218,0.45965931,0.47548848,0.38529277,0.7295534,0.045225222,0.36139098,0.67519695,1020.0993,2096.4016,1343.0229,252.7717,3.541218,925.12042,1076.2401,1156.1268,865.69434,665.00525,772.32813,1447.8092,1240.0098,855.9245,1044.4412,1091.1919,1124.8164,885.02429,1669.1859,113.24977,822.11304,1969.2983,17.10033632,171.00336,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
4000,1.5,1.5,0.56612289,0.72818607,0.6802935,0.56876671,0.59695059,0.4888182,0.56278861,0.58931452,0.57608044,0.55981886,0.57752985,0.66645032,0.49400088,0.37739089,0.57960701,0.7149837,0.64510721,0.43748522,0.80413967,0.044368237,0.4642652,0.63800132,1562.5455,2342.5085,2139.2461,1924.6973,1790.1947,1284.5592,1496.4144,1863.621,1719.7985,1634.5033,1738.349,1683.0356,1583.0814,1283.4399,1757.83,2234.9526,2390.9341,1156.4861,1958.8052,133.31114,1452.7505,2160.0176,34.54155035,345.4155,0.33871576,0.72597778,0.50235343,0.075806431,0.000165891,0.35365444,0.4302415,0.41670337,0.29032573,0.25449148,0.29417476,0.48661682,0.44909757,0.2757884,0.42179957,0.41398939,0.35546252,0.30467397,0.66975439,0.038552489,0.26249588,0.68708944,1436.6479,3511.0552,1935.0986,160.59233,0.70924783,1260.4091,1619.3347,1593.4292,1151.957,961.72272,1105.3083,2054.8035,1628.3159,1253.1042,1709.3856,1645.6726,1498.5559,1251.8748,2391.8574,146.44576,1013.9286,2597.5559,28.640709,286.4071
